record_id,date,category_id,name_id,role_id,activity_id,hours,money,comments
002285,2020-04-26 00:00:00,002,00092,04,0013,2.0,0.0,David V
002286,2020-04-27 00:00:00,003,00027,00,0009,2.0,0.0,none
002287,2020-04-27 00:00:00,003,00027,00,0016,6.0,0.0,none
002288,2020-04-28 00:00:00,002,00052,04,0013,5.0,0.0,none
002289,2020-04-28 00:00:00,002,00027,00,0013,4.5,0.0,none
002290,2020-04-29 00:00:00,002,00027,00,0019,1.5,0.0,none
002291,2020-04-29 00:00:00,002,00027,00,0013,1.5,0.0,none
002292,2020-04-29 00:00:00,003,00027,00,0012,1.0,0.0,none
002293,2020-04-29 00:00:00,002,00027,00,0013,1.25,0.0,none
002294,2020-04-29 00:00:00,002,00052,04,0013,4.0,0.0,none
002295,2020-04-30 00:00:00,002,00052,04,0013,5.0,0.0,none
002296,2020-05-01 00:00:00,002,00052,04,0013,4.0,0.0,none
002297,2020-05-01 00:00:00,002,00027,00,0017,3.0,0.0,none
002298,2020-05-02 00:00:00,002,00027,00,0013,2.0,0.0,none
002299,2020-05-02 00:00:00,002,00027,00,0016,1.0,0.0,none
002300,2020-05-02 00:00:00,003,00027,00,0016,4.0,0.0,none
002301,2020-05-03 00:00:00,003,00027,00,0016,8.0,0.0,none
002302,2020-05-03 00:00:00,003,00027,00,0012,1.0,0.0,none
002303,2020-05-04 00:00:00,002,00027,00,0017,1.5,0.0,none
002304,2020-05-04 00:00:00,003,00027,00,0016,0.5,0.0,none
002305,2020-05-05 00:00:00,002,00027,00,0017,5.0,0.0,none
002306,2020-05-05 00:00:00,002,00052,04,0013,4.5,0.0,none
002307,2020-05-05 00:00:00,002,00027,00,0013,2.0,0.0,none
002308,2020-05-05 00:00:00,003,00027,00,0016,1.0,0.0,none
002309,2020-05-05 00:00:00,003,00005,00,0016,2.0,0.0,none
002310,2020-05-06 00:00:00,002,00052,04,0013,4.5,0.0,none
002311,2020-05-06 00:00:00,002,00027,00,0013,5.5,0.0,none
002312,2020-05-07 00:00:00,002,00052,04,0013,4.0,0.0,none
002313,2020-05-07 00:00:00,002,00027,00,0013,4.5,0.0,none
002314,2020-05-08 00:00:00,002,00052,04,0013,3.0,0.0,none
002315,2020-05-08 00:00:00,002,00027,00,0017,4.0,0.0,none
002316,2020-05-09 00:00:00,003,00005,00,0016,1.0,0.0,none
002317,2020-05-11 00:00:00,002,00092,04,0019,4.5,0.0,none
002318,2020-05-11 00:00:00,002,00027,00,0019,5.0,0.0,none
002319,2020-05-11 00:00:00,002,00027,00,0014,1.0,0.0,none
002320,2020-05-11 00:00:00,002,00005,00,0017,3.0,0.0,none
002321,2020-05-11 00:00:00,002,00005,00,0034,2.0,0.0,none
002322,2020-05-12 00:00:00,002,00092,04,0019,9.0,0.0,none
002323,2020-05-12 00:00:00,002,00052,04,0013,5.0,0.0,none
002324,2020-05-12 00:00:00,002,00027,00,0019,7.0,0.0,none
002325,2020-05-12 00:00:00,002,00030,04,0019,7.0,0.0,none
002326,2020-05-13 00:00:00,002,00030,04,0019,7.5,0.0,none
002327,2020-05-13 00:00:00,002,00027,00,0019,8.0,0.0,none
002328,2020-05-13 00:00:00,002,00052,04,0013,5.0,0.0,none
002329,2020-05-14 00:00:00,002,00030,04,0019,7.0,0.0,none
002330,2020-05-14 00:00:00,002,00027,00,0019,7.0,0.0,none
002331,2020-05-14 00:00:00,002,00052,04,0013,4.0,0.0,none
002332,2020-05-15 00:00:00,002,00030,04,0019,5.75,0.0,none
002333,2020-05-15 00:00:00,002,00027,00,0019,7.0,0.0,none
002334,2020-05-16 00:00:00,003,00027,00,0012,2.5,0.0,none
002335,2020-05-16 00:00:00,002,00027,00,0017,2.0,0.0,none
002336,2020-05-16 00:00:00,003,00005,00,0016,3.0,0.0,none
002337,2020-05-17 00:00:00,003,00027,00,0012,2.0,0.0,none
002338,2020-05-17 00:00:00,002,00027,00,0016,2.5,0.0,none
002339,2020-05-17 00:00:00,002,00027,00,0017,1.0,0.0,none
002340,2020-05-17 00:00:00,003,00005,00,0016,5.0,0.0,none
002341,2020-05-18 00:00:00,002,00092,04,0019,7.0,0.0,none
002342,2020-05-18 00:00:00,002,00005,00,0034,2.5,0.0,none
002343,2020-05-18 00:00:00,002,00027,00,0017,2.5,0.0,none
002344,2020-05-19 00:00:00,003,00005,00,0016,1.0,0.0,none
002345,2020-05-19 00:00:00,002,00092,04,0019,2.5,0.0,none
002346,2020-05-19 00:00:00,002,00027,00,0017,7.0,0.0,none
002347,2020-05-19 00:00:00,002,00030,04,0019,5.5,0.0,none
002348,2020-05-20 00:00:00,003,00005,00,0016,4.0,0.0,none
002349,2020-05-20 00:00:00,002,00030,04,0019,6.5,0.0,none
002350,2020-05-20 00:00:00,003,00027,00,0012,1.5,0.0,none
002351,2020-05-20 00:00:00,002,00027,00,0012,1.0,0.0,none
002352,2020-05-20 00:00:00,002,00027,00,0017,7.0,0.0,none
002353,2020-05-21 00:00:00,002,00027,00,0018,2.0,0.0,none
002354,2020-05-21 00:00:00,002,00027,00,0017,6.0,0.0,none
002355,2020-05-21 00:00:00,003,00005,00,0016,1.5,0.0,none
002356,2020-05-21 00:00:00,003,00027,00,0012,1.0,0.0,none
002357,2020-05-21 00:00:00,002,00030,04,0019,7.0,0.0,none
002358,2020-05-22 00:00:00,002,00027,00,0017,7.0,0.0,none
002359,2020-05-22 00:00:00,002,00030,04,0019,5.5,0.0,none
002360,2020-05-23 00:00:00,003,00027,00,0012,1.5,0.0,none
002361,2020-05-23 00:00:00,003,00005,00,0016,7.0,0.0,none
002362,2020-05-23 00:00:00,003,00027,00,0016,7.0,0.0,none
002363,2020-05-24 00:00:00,002,00027,00,0017,1.0,0.0,none
002364,2020-05-24 00:00:00,003,00027,00,0016,8.0,0.0,none
002365,2020-05-24 00:00:00,003,00030,04,0016,6.0,0.0,none
002366,2020-05-24 00:00:00,003,00005,00,0016,3.5,0.0,none
002367,2020-05-25 00:00:00,003,00005,00,0016,10.0,0.0,none
002368,2020-05-25 00:00:00,003,00027,00,0016,10.0,0.0,none
002369,2020-05-25 00:00:00,003,00030,04,0016,3.75,0.0,none
002370,2020-05-26 00:00:00,002,00030,04,0019,4.75,0.0,none
002371,2020-05-26 00:00:00,003,00027,00,0016,1.0,0.0,none
002372,2020-05-26 00:00:00,002,00027,00,0013,1.0,0.0,none
002373,2020-05-26 00:00:00,002,00027,00,0017,6.0,0.0,none
002374,2020-05-26 00:00:00,002,00005,00,0034,1.0,0.0,none
002375,2020-05-26 00:00:00,003,00005,00,0016,1.0,0.0,none
002376,2020-05-26 00:00:00,002,00030,04,0000,3.0,0.0,none
002377,2020-05-27 00:00:00,002,00030,04,0000,5.75,0.0,none
002378,2020-05-27 00:00:00,002,00005,00,0034,1.5,0.0,none
002379,2020-05-27 00:00:00,002,00027,00,0017,7.0,0.0,none
002380,2020-05-28 00:00:00,003,00005,00,0020,0.5,0.0,none
002381,2020-05-28 00:00:00,003,00027,00,0016,1.0,0.0,none
002382,2020-05-28 00:00:00,003,00005,00,0016,3.5,0.0,none
002383,2020-05-28 00:00:00,002,00030,04,0034,7.5,0.0,none
002384,2020-05-28 00:00:00,002,00027,00,0017,7.0,0.0,none
002385,2020-05-28 00:00:00,002,00027,00,0013,1.0,0.0,none
002386,2020-05-28 00:00:00,003,00005,00,0012,1.5,0.0,none
002387,2020-05-29 00:00:00,003,00005,00,0016,2.5,0.0,none
002388,2020-05-29 00:00:00,002,00030,04,0034,6.5,0.0,none
002389,2020-05-29 00:00:00,002,00027,00,0017,6.0,0.0,none
002390,2020-05-30 00:00:00,003,00005,00,0016,3.5,0.0,none
002391,2020-05-30 00:00:00,003,00027,00,0016,6.0,0.0,none
002392,2020-05-31 00:00:00,003,00027,00,0016,5.5,0.0,none
002393,2020-05-31 00:00:00,003,00005,00,0016,4.0,0.0,none
002394,2020-06-01 00:00:00,003,00030,04,0051,5.25,0.0,none
002395,2020-06-01 00:00:00,003,00027,00,0016,7.0,0.0,none
002396,2020-06-01 00:00:00,003,00005,00,0016,6.0,0.0,none
002397,2020-06-02 00:00:00,003,00005,00,0016,1.0,0.0,none
002398,2020-06-02 00:00:00,003,00030,04,0051,6.25,0.0,none
002399,2020-06-02 00:00:00,003,00027,00,0016,8.5,0.0,none
002400,2020-06-03 00:00:00,003,00005,00,0016,1.0,0.0,none
002401,2020-06-03 00:00:00,002,00030,04,0034,7.0,0.0,none
002402,2020-06-03 00:00:00,002,00027,00,0017,6.0,0.0,none
002403,2020-06-04 00:00:00,002,00027,00,0017,4.0,0.0,none
002404,2020-06-04 00:00:00,002,00030,04,0034,7.0,0.0,none
002405,2020-06-05 00:00:00,002,00005,00,0052,2.0,0.0,none
002406,2020-06-05 00:00:00,002,00027,00,0017,6.0,0.0,none
002407,2020-06-06 00:00:00,003,00005,00,0012,2.0,0.0,none
002408,2020-06-06 00:00:00,003,00005,00,0016,5.0,0.0,none
002409,2020-06-06 00:00:00,003,00027,00,0016,4.0,0.0,none
002410,2020-06-06 00:00:00,002,00027,00,0012,1.0,0.0,none
002411,2020-06-06 00:00:00,003,00027,00,0012,1.0,0.0,none
002412,2020-06-07 00:00:00,003,00027,00,0016,5.0,0.0,none
002413,2020-06-07 00:00:00,003,00005,00,0016,5.0,0.0,none
002414,2020-06-08 00:00:00,003,00027,00,0051,3.0,0.0,none
002415,2020-06-08 00:00:00,002,00027,00,0017,2.0,0.0,none
002416,2020-06-09 00:00:00,002,00027,00,0017,2.0,0.0,none
002417,2020-06-09 00:00:00,003,00027,00,0051,7.0,0.0,none
002418,2020-06-09 00:00:00,003,00030,04,0051,5.0,0.0,none
002419,2020-06-10 00:00:00,003,00027,00,0051,5.0,0.0,none
002420,2020-06-10 00:00:00,003,00030,04,0051,6.0,0.0,none
002421,2020-06-10 00:00:00,002,00027,00,0017,1.0,0.0,none
002422,2020-06-11 00:00:00,002,00027,00,0017,1.0,0.0,none
002423,2020-06-11 00:00:00,002,00027,00,0012,3.0,0.0,none
002424,2020-06-11 00:00:00,002,00030,04,0012,5.0,1268.7,6/11/2020
002425,2020-06-12 00:00:00,002,00027,00,0017,2.0,0.0,none
002426,2020-06-12 00:00:00,003,00030,04,0016,7.75,0.0,none
002427,2020-06-14 00:00:00,002,00027,00,0017,4.0,0.0,none
002428,2020-06-14 00:00:00,002,00030,04,0019,6.25,0.0,none
002429,2020-06-15 00:00:00,002,00027,00,0017,6.0,0.0,none
002430,2020-06-15 00:00:00,002,00063,04,0019,5.5,0.0,none
002431,2020-06-16 00:00:00,002,00027,00,0017,4.0,0.0,none
002432,2020-06-16 00:00:00,002,00030,04,0019,6.25,0.0,none
002433,2020-06-16 00:00:00,002,00063,04,0019,6.5,0.0,none
002434,2020-06-17 00:00:00,003,00027,00,0016,9.5,0.0,none
002435,2020-06-17 00:00:00,003,00030,04,0016,7.5,0.0,none
002436,2020-06-17 00:00:00,003,00005,00,0016,9.5,0.0,none
002437,2020-06-17 00:00:00,003,00063,04,0016,8.0,0.0,none
002438,2020-06-18 00:00:00,003,00005,00,0016,9.0,0.0,none
002439,2020-06-18 00:00:00,003,00030,04,0012,3.0,0.0,none
002440,2020-06-18 00:00:00,003,00027,00,0016,9.0,0.0,none
002441,2020-06-19 00:00:00,003,00005,00,0016,9.0,0.0,none
002442,2020-06-19 00:00:00,003,00027,00,0016,9.0,0.0,none
002443,2020-06-19 00:00:00,003,00030,04,0016,5.5,0.0,none
002444,2020-06-20 00:00:00,003,00027,00,0016,2.0,0.0,none
002445,2020-06-20 00:00:00,003,00005,00,0016,2.0,0.0,none
002446,2020-06-21 00:00:00,002,00027,00,0017,3.0,0.0,none
002447,2020-06-23 00:00:00,002,00027,00,0017,4.5,0.0,none
002448,2020-06-24 00:00:00,003,00063,04,0016,5.5,0.0,none
002449,2020-06-24 00:00:00,003,00027,00,0016,4.0,0.0,none
002450,2020-06-25 00:00:00,002,00027,00,0017,1.0,0.0,none
002451,2020-06-25 00:00:00,002,00063,04,0034,4.5,0.0,none
002452,2020-06-28 00:00:00,003,00005,00,0012,0.75,0.0,none
002453,2020-06-28 00:00:00,003,00027,00,0012,1.0,0.0,none
002454,2020-06-29 00:00:00,002,00063,04,0012,2.5,0.0,none
002455,2020-06-29 00:00:00,003,00027,00,0020,1.0,0.0,none
002456,2020-06-30 00:00:00,003,00005,00,0020,18.0,0.0,For June
002457,2020-07-02 00:00:00,001,00090,04,0015,1.0,30.0,none
002458,2020-07-02 00:00:00,001,00027,04,0015,1.0,0.0,none
002459,2020-07-06 00:00:00,002,00027,00,0017,2.0,0.0,none
002460,2020-07-06 00:00:00,000,00063,04,0015,2.75,0.0,none
002461,2020-07-07 00:00:00,000,00063,04,0015,1.25,0.0,none
002462,2020-07-07 00:00:00,000,00027,00,0017,2.0,0.0,none
002463,2020-07-13 00:00:00,002,00063,04,0000,6.0,0.0,none
002464,2020-07-13 00:00:00,002,00027,00,0017,5.5,0.0,none
002465,2020-07-14 00:00:00,002,00027,00,0017,6.0,0.0,none
002466,2020-07-14 00:00:00,002,00063,04,0034,6.0,0.0,none
002467,2020-07-15 00:00:00,002,00063,04,0034,5.0,0.0,none
002468,2020-07-15 00:00:00,002,00027,00,0017,4.5,0.0,none
002469,2020-07-15 00:00:00,000,00027,00,0015,3.5,0.0,Chimney
002470,2020-07-16 00:00:00,002,00063,04,0000,6.0,0.0,none
002471,2020-07-16 00:00:00,002,00027,00,0017,7.0,0.0,none
002472,2020-07-17 00:00:00,000,00027,00,0015,1.0,0.0,Chimney
002473,2020-07-18 00:00:00,000,00027,00,0015,6.0,0.0,Chimney
002474,2020-07-18 00:00:00,000,00090,04,0015,3.5,50.0,Chimney
002475,2020-07-20 00:00:00,003,00005,00,0012,1.5,0.0,none
002476,2020-07-20 00:00:00,000,00027,00,0015,4.0,0.0,Siding
002477,2020-07-20 00:00:00,002,00027,00,0017,5.0,0.0,none
002478,2020-07-20 00:00:00,000,00090,04,0015,4.0,60.0,Siding
002479,2020-07-21 00:00:00,002,00027,00,0052,7.0,0.0,none
002480,2020-07-21 00:00:00,000,00027,00,0015,2.0,0.0,Siding
002481,2020-07-22 00:00:00,002,00030,04,0052,2.0,0.0,none
002482,2020-07-22 00:00:00,002,00063,04,0050,4.5,0.0,none
002483,2020-07-22 00:00:00,002,00027,00,0017,7.0,0.0,none
002484,2020-07-23 00:00:00,002,00027,00,0017,6.0,0.0,none
002485,2020-07-23 00:00:00,002,00063,04,0050,5.0,0.0,none
002486,2020-07-23 00:00:00,002,00030,04,0052,2.0,0.0,none
002487,2020-07-24 00:00:00,002,00027,00,0052,5.0,0.0,none
002488,2020-07-24 00:00:00,002,00063,04,0050,5.0,0.0,none
002489,2020-07-25 00:00:00,002,00005,00,0009,2.5,0.0,none
002490,2020-07-25 00:00:00,002,00027,00,0009,2.5,0.0,none
002491,2020-07-27 00:00:00,003,00063,04,0016,6.5,0.0,none
002492,2020-07-27 00:00:00,002,00027,00,0017,8.0,0.0,none
002493,2020-07-28 00:00:00,002,00063,04,0034,5.75,0.0,none
002494,2020-07-28 00:00:00,002,00027,00,0034,9.0,0.0,none
002495,2020-07-29 00:00:00,002,00063,04,0034,6.25,0.0,none
002496,2020-07-29 00:00:00,002,00027,00,0017,9.0,0.0,none
002497,2020-07-30 00:00:00,002,00063,04,0034,5.5,0.0,none
002498,2020-07-30 00:00:00,002,00027,00,0017,8.0,0.0,none
002499,2020-07-31 00:00:00,003,00005,00,0020,20.0,0.0,For July
002500,2020-08-01 00:00:00,003,00027,00,0020,1.0,0.0,none
002501,2020-08-02 00:00:00,002,00027,00,0034,5.5,0.0,none
002502,2020-08-03 00:00:00,002,00063,04,0034,6.5,0.0,none
002503,2020-08-03 00:00:00,002,00027,00,0034,8.0,0.0,none
002504,2020-08-04 00:00:00,002,00063,04,0034,7.0,0.0,none
002505,2020-08-04 00:00:00,002,00027,00,0034,8.0,0.0,none
002506,2020-08-05 00:00:00,002,00090,04,0034,3.5,0.0,none
002507,2020-08-05 00:00:00,002,00063,04,0034,7.5,0.0,none
002508,2020-08-05 00:00:00,002,00027,00,0034,10.5,0.0,none
002509,2020-08-06 00:00:00,002,00090,04,0034,4.25,0.0,none
002510,2020-08-06 00:00:00,002,00063,04,0034,7.0,0.0,none
002511,2020-08-06 00:00:00,000,00090,04,0015,0.75,0.0,none
002512,2020-08-06 00:00:00,002,00027,00,0017,9.0,0.0,none
002513,2020-08-07 00:00:00,002,00027,00,0017,6.0,0.0,none
002514,2020-08-07 00:00:00,002,00063,04,0034,5.0,0.0,none
002515,2020-08-07 00:00:00,002,00090,04,0034,4.25,0.0,none
002516,2020-08-08 00:00:00,003,00027,00,0012,1.5,0.0,none
002517,2020-08-09 00:00:00,002,00027,00,0009,7.0,0.0,none
002518,2020-08-09 00:00:00,002,00005,00,0009,7.0,0.0,none
002519,2020-08-10 00:00:00,002,00063,04,0034,5.0,0.0,none
002520,2020-08-10 00:00:00,000,00027,00,0015,1.5,0.0,none
002521,2020-08-10 00:00:00,002,00027,00,0017,6.0,0.0,none
002522,2020-08-11 00:00:00,002,00027,00,0017,8.5,0.0,none
002523,2020-08-11 00:00:00,002,00090,04,0001,1.5,0.0,none
002524,2020-08-11 00:00:00,002,00063,04,0034,6.75,0.0,none
002525,2020-08-12 00:00:00,002,00030,04,0034,5.0,0.0,none
002526,2020-08-12 00:00:00,002,00063,04,0004,2.0,0.0,none
002527,2020-08-12 00:00:00,002,00027,00,0017,10.0,0.0,none
002528,2020-08-12 00:00:00,002,00063,04,0034,3.0,0.0,none
002529,2020-08-13 00:00:00,002,00030,04,0041,1.0,0.0,none
002530,2020-08-13 00:00:00,002,00063,04,0034,7.0,0.0,none
002531,2020-08-13 00:00:00,002,00027,00,0017,9.0,0.0,none
002532,2020-08-13 00:00:00,002,00030,04,0034,4.0,0.0,none
002533,2020-08-14 00:00:00,002,00063,04,0034,7.0,0.0,none
002534,2020-08-14 00:00:00,002,00027,00,0017,5.5,0.0,none
002535,2020-08-14 00:00:00,002,00030,04,0034,6.5,0.0,none
002536,2020-08-15 00:00:00,002,00030,04,0012,5.5,0.0,none
002537,2020-08-15 00:00:00,002,00027,00,0017,5.5,0.0,none
002538,2020-08-17 00:00:00,002,00027,00,0017,7.5,0.0,none
002539,2020-08-17 00:00:00,002,00063,04,0034,6.0,0.0,none
002540,2020-08-18 00:00:00,002,00063,04,0034,4.0,0.0,none
002541,2020-08-19 00:00:00,003,00063,04,0012,5.0,0.0,none
002542,2020-08-19 00:00:00,002,00027,00,0017,6.0,0.0,none
002543,2020-08-19 00:00:00,002,00027,00,0017,0.5,0.0,none
002544,2020-08-20 00:00:00,002,00027,00,0017,3.5,0.0,none
002545,2020-08-24 00:00:00,002,00027,00,0017,7.0,0.0,none
002546,2020-08-25 00:00:00,002,00063,04,0013,7.5,0.0,none
002547,2020-08-25 00:00:00,002,00027,00,0017,7.5,0.0,none
002548,2020-08-25 00:00:00,002,00030,04,0034,3.0,0.0,none
002549,2020-08-26 00:00:00,002,00030,04,0034,2.5,0.0,none
002550,2020-08-26 00:00:00,002,00063,04,0013,7.5,0.0,none
002551,2020-08-26 00:00:00,002,00027,00,0017,6.5,0.0,none
002552,2020-08-27 00:00:00,002,00027,00,0017,8.0,0.0,none
002553,2020-08-27 00:00:00,002,00030,04,0034,1.5,0.0,none
002554,2020-08-27 00:00:00,002,00063,04,0034,4.5,0.0,none
002555,2020-08-28 00:00:00,002,00027,00,0017,12.5,0.0,none
002556,2020-08-28 00:00:00,002,00030,04,0000,2.0,0.0,none
002557,2020-08-28 00:00:00,002,00063,04,0034,7.5,0.0,none
002558,2020-08-29 00:00:00,002,00074,04,0013,4.0,0.0,Sanding
002559,2020-08-29 00:00:00,002,00027,00,0017,6.0,0.0,none
002560,2020-08-29 00:00:00,002,00005,00,0013,4.5,0.0,none
002561,2020-08-29 00:00:00,002,00063,04,0034,4.5,0.0,none
002562,2020-08-31 00:00:00,002,00027,00,0017,9.0,0.0,none
002563,2020-08-31 00:00:00,003,00005,00,0020,35.0,0.0,August. Work
002564,2020-08-31 00:00:00,002,00063,04,0019,7.0,0.0,none
002565,2020-08-31 00:00:00,002,00030,04,0019,2.0,0.0,none
002566,2020-08-31 00:00:00,002,00005,00,0009,4.0,0.0,none
002567,2020-09-01 00:00:00,002,00063,04,0019,6.5,0.0,none
002568,2020-09-01 00:00:00,002,00030,04,0019,3.0,0.0,none
002569,2020-09-01 00:00:00,002,00027,00,0019,3.5,0.0,none
002570,2020-09-01 00:00:00,002,00027,00,0017,3.5,0.0,none
002571,2020-09-02 00:00:00,002,00063,04,0019,6.0,0.0,none
002572,2020-09-02 00:00:00,002,00030,04,0019,1.5,0.0,none
002573,2020-09-02 00:00:00,002,00027,00,0017,6.0,0.0,none
002574,2020-09-03 00:00:00,002,00030,04,0019,4.75,0.0,none
002575,2020-09-03 00:00:00,002,00063,04,0019,7.0,0.0,none
002576,2020-09-03 00:00:00,002,00027,00,0017,7.5,0.0,none
002577,2020-09-04 00:00:00,002,00030,04,0019,4.25,0.0,none
002578,2020-09-04 00:00:00,002,00063,04,0019,6.5,0.0,none
002579,2020-09-04 00:00:00,002,00027,00,0017,8.0,0.0,none
002580,2020-09-05 00:00:00,003,00027,00,0012,3.0,0.0,none
002581,2020-09-05 00:00:00,002,00030,04,0019,3.0,0.0,none
002582,2020-09-06 00:00:00,003,00005,00,0020,7.0,0.0,none
002583,2020-09-06 00:00:00,003,00027,00,0020,8.5,0.0,none
002584,2020-09-08 00:00:00,002,00063,04,0019,6.5,0.0,none
002585,2020-09-08 00:00:00,002,00027,00,0019,9.5,0.0,none
002586,2020-09-09 00:00:00,002,00027,00,0017,0.5,0.0,none
002587,2020-09-09 00:00:00,002,00027,00,0019,8.0,0.0,none
002588,2020-09-09 00:00:00,002,00063,04,0019,7.0,0.0,none
002589,2020-09-09 00:00:00,002,00030,04,0019,4.0,0.0,none
002590,2020-09-10 00:00:00,002,00027,00,0017,4.0,0.0,none
002591,2020-09-10 00:00:00,002,00074,04,0013,1.0,0.0,30 hours Sanding
002592,2020-09-10 00:00:00,002,00063,04,0019,6.0,0.0,none
002593,2020-09-10 00:00:00,002,00027,00,0019,4.0,0.0,none
002594,2020-09-10 00:00:00,002,00030,04,0019,4.0,0.0,none
002595,2020-09-11 00:00:00,002,00074,04,0013,2.0,0.0,Sanding
002596,2020-09-11 00:00:00,002,00063,04,0019,5.0,0.0,none
002597,2020-09-11 00:00:00,002,00027,00,0019,6.0,0.0,none
002598,2020-09-12 00:00:00,003,00027,00,0024,1.5,0.0,none
002599,2020-09-12 00:00:00,003,00005,00,0024,1.0,0.0,none
002600,2020-09-13 00:00:00,003,00027,00,0024,3.5,0.0,none
002601,2020-09-13 00:00:00,000,00027,00,0000,1.0,0.0,none
002602,2020-09-13 00:00:00,003,00005,00,0055,1.5,0.0,none
002603,2020-09-14 00:00:00,002,00097,00,0000,2.5,0.0,none
002604,2020-09-14 00:00:00,002,00063,04,0019,5.0,0.0,none
002605,2020-09-14 00:00:00,002,00027,00,0017,3.0,0.0,none
002606,2020-09-14 00:00:00,002,00095,04,0013,1.75,26.0,none
002607,2020-09-15 00:00:00,002,00092,04,0050,5.5,0.0,none
002608,2020-09-15 00:00:00,002,00030,04,0019,3.0,0.0,none
002609,2020-09-15 00:00:00,002,00063,04,0019,5.0,0.0,none
002610,2020-09-15 00:00:00,002,00027,00,0017,8.0,0.0,none
002611,2020-09-16 00:00:00,002,00099,00,0019,2.5,0.0,none
002612,2020-09-16 00:00:00,002,00063,04,0019,6.5,0.0,none
002613,2020-09-16 00:00:00,002,00027,00,0017,1.0,0.0,none
002614,2020-09-16 00:00:00,002,00027,00,0017,4.5,0.0,none
002615,2020-09-17 00:00:00,002,00027,00,0017,8.25,0.0,none
002616,2020-09-17 00:00:00,002,00092,04,0050,5.0,0.0,none
002617,2020-09-18 00:00:00,002,00005,00,0019,3.0,0.0,none
002618,2020-09-18 00:00:00,002,00097,00,0019,3.0,0.0,none
002619,2020-09-18 00:00:00,002,00027,00,0017,8.0,0.0,none
002620,2020-09-19 00:00:00,002,00008,00,0019,3.0,0.0,none
002621,2020-09-19 00:00:00,002,00027,00,0017,4.0,0.0,none
002622,2020-09-19 00:00:00,002,00100,00,0019,3.0,0.0,none
002623,2020-09-19 00:00:00,002,00045,00,0019,2.0,0.0,none
002624,2020-09-21 00:00:00,002,00092,04,0019,5.5,0.0,none
002625,2020-09-21 00:00:00,002,00027,00,0017,8.5,0.0,none
002626,2020-09-21 00:00:00,002,00030,04,0019,2.0,0.0,none
002627,2020-09-21 00:00:00,002,00005,00,0013,2.5,0.0,none
002628,2020-09-22 00:00:00,002,00027,00,0017,6.0,0.0,none
002629,2020-09-22 00:00:00,002,00027,00,0019,4.0,0.0,none
002630,2020-09-22 00:00:00,002,00063,04,0019,5.0,0.0,none
002631,2020-09-22 00:00:00,002,00030,04,0019,1.75,0.0,none
002632,2020-09-22 00:00:00,002,00092,04,0019,4.5,0.0,none
002633,2020-09-23 00:00:00,002,00027,00,0017,3.0,0.0,none
002634,2020-09-23 00:00:00,002,00027,00,0017,4.0,0.0,none
002635,2020-09-23 00:00:00,002,00030,04,0019,2.0,0.0,none
002636,2020-09-23 00:00:00,002,00100,00,0013,5.0,0.0,none
002637,2020-09-23 00:00:00,002,00008,00,0013,5.0,0.0,none
002638,2020-09-23 00:00:00,002,00102,00,0013,3.25,0.0,none
002639,2020-09-23 00:00:00,002,00092,04,0019,4.5,0.0,none
002640,2020-09-24 00:00:00,002,00027,00,0017,2.5,0.0,none
002641,2020-09-24 00:00:00,002,00027,00,0019,4.5,0.0,none
002642,2020-09-24 00:00:00,002,00063,04,0019,5.5,0.0,none
002643,2020-09-24 00:00:00,002,00030,04,0019,4.0,0.0,none
002644,2020-09-24 00:00:00,002,00092,04,0019,4.0,0.0,none
002645,2020-09-25 00:00:00,002,00074,04,0013,3.25,0.0,Sanding
002646,2020-09-25 00:00:00,002,00063,04,0019,6.0,0.0,none
002647,2020-09-25 00:00:00,002,00027,00,0017,6.5,0.0,none
002648,2020-09-25 00:00:00,002,00092,04,0019,5.5,0.0,none
002649,2020-09-26 00:00:00,002,00027,00,0017,5.0,0.0,none
002650,2020-09-26 00:00:00,002,00063,04,0019,4.0,0.0,none
002651,2020-09-26 00:00:00,002,00005,00,0013,5.0,0.0,none
002652,2020-09-27 00:00:00,003,00027,00,0024,4.5,0.0,none
002653,2020-09-28 00:00:00,002,00027,00,0017,4.5,0.0,none
002654,2020-09-28 00:00:00,002,00063,04,0019,7.0,0.0,none
002655,2020-09-28 00:00:00,002,00005,00,0013,5.0,0.0,none
002656,2020-09-28 00:00:00,002,00027,00,0019,4.0,0.0,none
002657,2020-09-29 00:00:00,002,00063,04,0013,7.0,0.0,none
002658,2020-09-29 00:00:00,002,00074,04,0013,2.0,0.0,Sanding
002659,2020-09-29 00:00:00,002,00027,00,0019,7.0,0.0,none
002660,2020-09-29 00:00:00,002,00092,04,0050,5.5,0.0,none
002661,2020-09-30 00:00:00,002,00050,04,0013,6.0,0.0,none
002662,2020-09-30 00:00:00,003,00050,04,0024,2.0,0.0,none
002663,2020-09-30 00:00:00,002,00063,04,0001,5.5,0.0,none
002664,2020-09-30 00:00:00,002,00027,00,0017,11.5,0.0,none
002665,2020-09-30 00:00:00,002,00092,04,0001,5.5,0.0,none
002666,2020-09-30 00:00:00,002,00097,00,0013,4.0,0.0,none
002667,2020-10-01 00:00:00,002,00030,04,0019,0.5,0.0,none
002668,2020-10-01 00:00:00,002,00027,00,0017,11.0,0.0,none
002669,2020-10-01 00:00:00,002,00063,04,0013,5.5,0.0,none
002670,2020-10-01 00:00:00,002,00092,04,0001,5.0,0.0,none
